index,Region,Country,Year,Age,Gender,Literacy rate
2695,Latin America and the Caribbean,Uruguay,2012,65+,total,0.9681356
2696,Latin America and the Caribbean,Uruguay,2013,15+,female,0.9863643
2697,Latin America and the Caribbean,Uruguay,2013,15+,male,0.9806342
2698,Latin America and the Caribbean,Uruguay,2013,15+,total,0.9836387
2699,Latin America and the Caribbean,Uruguay,2013,15-24,female,0.9931015
2700,Latin America and the Caribbean,Uruguay,2013,15-24,male,0.9856438
2701,Latin America and the Caribbean,Uruguay,2013,15-24,total,0.9892976
2702,Latin America and the Caribbean,Uruguay,2013,25-64,female,0.9900182
2703,Latin America and the Caribbean,Uruguay,2013,25-64,male,0.9844738
2704,Latin America and the Caribbean,Uruguay,2013,25-64,total,0.9873141
2705,Latin America and the Caribbean,Uruguay,2013,65+,female,0.9691244
2706,Latin America and the Caribbean,Uruguay,2013,65+,male,0.9561974
2707,Latin America and the Caribbean,Uruguay,2013,65+,total,0.9640409
2708,Latin America and the Caribbean,Uruguay,2014,15+,female,0.9880905
2709,Latin America and the Caribbean,Uruguay,2014,15+,male,0.9802507
2710,Latin America and the Caribbean,Uruguay,2014,15+,total,0.9843593
2711,Latin America and the Caribbean,Uruguay,2014,15-24,female,0.9939062
2712,Latin America and the Caribbean,Uruguay,2014,15-24,male,0.9830905
2713,Latin America and the Caribbean,Uruguay,2014,15-24,total,0.9883889
2714,Latin America and the Caribbean,Uruguay,2014,25-64,female,0.9916903
2715,Latin America and the Caribbean,Uruguay,2014,25-64,male,0.9841245
2716,Latin America and the Caribbean,Uruguay,2014,25-64,total,0.9879963
2717,Latin America and the Caribbean,Uruguay,2014,65+,female,0.9719314
2718,Latin America and the Caribbean,Uruguay,2014,65+,male,0.9589103
2719,Latin America and the Caribbean,Uruguay,2014,65+,total,0.9668119
2720,Latin America and the Caribbean,Uruguay,2015,15+,female,0.9886746
2721,Latin America and the Caribbean,Uruguay,2015,15+,male,0.9814592
2722,Latin America and the Caribbean,Uruguay,2015,15+,total,0.9852387
2723,Latin America and the Caribbean,Uruguay,2015,15-24,female,0.9922868
2724,Latin America and the Caribbean,Uruguay,2015,15-24,male,0.9863845
2725,Latin America and the Caribbean,Uruguay,2015,15-24,total,0.989276
2726,Latin America and the Caribbean,Uruguay,2015,25-64,female,0.9916035
2727,Latin America and the Caribbean,Uruguay,2015,25-64,male,0.9845986
2728,Latin America and the Caribbean,Uruguay,2015,25-64,total,0.9881796
2729,Latin America and the Caribbean,Uruguay,2015,65+,female,0.9766323
2730,Latin America and the Caribbean,Uruguay,2015,65+,male,0.9604317
2731,Latin America and the Caribbean,Uruguay,2015,65+,total,0.9702598
2732,Latin America and the Caribbean,Uruguay,2016,15+,female,0.9885032
2733,Latin America and the Caribbean,Uruguay,2016,15+,male,0.9824453
2734,Latin America and the Caribbean,Uruguay,2016,15+,total,0.9856147
2735,Latin America and the Caribbean,Uruguay,2016,15-24,female,0.994413
2736,Latin America and the Caribbean,Uruguay,2016,15-24,male,0.988731
2737,Latin America and the Caribbean,Uruguay,2016,15-24,total,0.9915247
2738,Latin America and the Caribbean,Uruguay,2016,25-64,female,0.9909867
2739,Latin America and the Caribbean,Uruguay,2016,25-64,male,0.98459
2740,Latin America and the Caribbean,Uruguay,2016,25-64,total,0.9878621
2741,Latin America and the Caribbean,Uruguay,2016,65+,female,0.9756642
2742,Latin America and the Caribbean,Uruguay,2016,65+,male,0.9644554
2743,Latin America and the Caribbean,Uruguay,2016,65+,total,0.9711697
2744,Latin America and the Caribbean,Uruguay,2017,15+,female,0.9896391
2745,Latin America and the Caribbean,Uruguay,2017,15+,male,0.9823419
2746,Latin America and the Caribbean,Uruguay,2017,15+,total,0.9861572
2747,Latin America and the Caribbean,Uruguay,2017,15-24,female,0.9931699
2748,Latin America and the Caribbean,Uruguay,2017,15-24,male,0.9856141
2749,Latin America and the Caribbean,Uruguay,2017,15-24,total,0.989326
2750,Latin America and the Caribbean,Uruguay,2017,25-64,female,0.9913281
2751,Latin America and the Caribbean,Uruguay,2017,25-64,male,0.9853763
2752,Latin America and the Caribbean,Uruguay,2017,25-64,total,0.9884185
2753,Latin America and the Caribbean,Uruguay,2017,65+,female,0.9813907
2754,Latin America and the Caribbean,Uruguay,2017,65+,male,0.9647562
2755,Latin America and the Caribbean,Uruguay,2017,65+,total,0.9747104
2756,Latin America and the Caribbean,Uruguay,2018,15+,female,0.9900774
2757,Latin America and the Caribbean,Uruguay,2018,15+,male,0.9837136
2758,Latin America and the Caribbean,Uruguay,2018,15+,total,0.9870386
2759,Latin America and the Caribbean,Uruguay,2018,15-24,female,0.9916599
2760,Latin America and the Caribbean,Uruguay,2018,15-24,male,0.9860475
2761,Latin America and the Caribbean,Uruguay,2018,15-24,total,0.9888027
2762,Latin America and the Caribbean,Uruguay,2018,25-64,female,0.992407
2763,Latin America and the Caribbean,Uruguay,2018,25-64,male,0.985504
2764,Latin America and the Caribbean,Uruguay,2018,25-64,total,0.9890297
2765,Latin America and the Caribbean,Uruguay,2018,65+,female,0.9816545
2766,Latin America and the Caribbean,Uruguay,2018,65+,male,0.9728755
2767,Latin America and the Caribbean,Uruguay,2018,65+,total,0.9781220999999998
2768,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2011,15+,female,0.9502888
2769,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2011,15+,male,0.9450232
2770,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2011,15+,total,0.9477022
2771,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2011,15-24,female,0.9823637
2772,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2011,15-24,male,0.9688986
2773,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2011,15-24,total,0.9755916
2774,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2011,25-64,female,0.9607802
2775,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2011,25-64,male,0.9490514
2776,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2011,25-64,total,0.955011
2777,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2011,65+,female,0.7797175
2778,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2011,65+,male,0.8234491999999999
2779,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2011,65+,total,0.7993223
2780,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2015,15+,female,0.9656007
2781,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2015,15+,male,0.9665107999999998
2782,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2015,15+,total,0.9660522
2783,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2015,15-24,female,0.9931739
2784,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2015,15-24,male,0.9871199
2785,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2015,15-24,total,0.9900763
2786,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2015,25-64,female,0.9763989
2787,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2015,25-64,male,0.9692596
2788,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2015,25-64,total,0.972851
2789,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2015,65+,female,0.8272374
2790,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2015,65+,male,0.8811953999999999
2791,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2015,65+,total,0.8514167999999999
2792,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2016,15+,female,0.9721371
2793,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2016,15+,male,0.9703911
2794,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2016,15+,total,0.9712709
2795,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2016,15-24,female,0.9909258
2796,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2016,15-24,male,0.9844194
2797,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2016,15-24,total,0.9875951
2798,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2016,25-64,female,0.9814637
2799,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2016,25-64,male,0.9741915
2800,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2016,25-64,total,0.9778480999999998
2801,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2016,65+,female,0.8671390999999999
2802,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2016,65+,male,0.8981153
2803,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2016,65+,total,0.8810030999999999
2804,Northern Africa and Western Asia,Algeria,2018,15+,female,0.7532297
2805,Northern Africa and Western Asia,Algeria,2018,15+,male,0.8742296
2806,Northern Africa and Western Asia,Algeria,2018,15+,total,0.8140783999999999
2807,Northern Africa and Western Asia,Algeria,2018,15-24,female,0.9725216
2808,Northern Africa and Western Asia,Algeria,2018,15-24,male,0.9759406
2809,Northern Africa and Western Asia,Algeria,2018,15-24,total,0.9742652
2810,Northern Africa and Western Asia,Algeria,2018,25-64,female,0.7639797
2811,Northern Africa and Western Asia,Algeria,2018,25-64,male,0.8938412
2812,Northern Africa and Western Asia,Algeria,2018,25-64,total,0.8292505
2813,Northern Africa and Western Asia,Algeria,2018,65+,female,0.1974524999999999
2814,Northern Africa and Western Asia,Algeria,2018,65+,male,0.4788922999999999
2815,Northern Africa and Western Asia,Algeria,2018,65+,total,0.3350482999999999
2816,Northern Africa and Western Asia,Armenia,2011,15+,female,0.9969035
2817,Northern Africa and Western Asia,Armenia,2011,15+,male,0.9980608
2818,Northern Africa and Western Asia,Armenia,2011,15+,total,0.9974441
2819,Northern Africa and Western Asia,Armenia,2011,15-24,female,0.9987619
2820,Northern Africa and Western Asia,Armenia,2011,15-24,male,0.9981842
2821,Northern Africa and Western Asia,Armenia,2011,15-24,total,0.998474
2822,Northern Africa and Western Asia,Armenia,2011,25-64,female,0.9988
2823,Northern Africa and Western Asia,Armenia,2011,25-64,male,0.9985444
2824,Northern Africa and Western Asia,Armenia,2011,25-64,total,0.9986799
2825,Northern Africa and Western Asia,Armenia,2011,65+,female,0.9857369
2826,Northern Africa and Western Asia,Armenia,2011,65+,male,0.9949292
2827,Northern Africa and Western Asia,Armenia,2011,65+,total,0.9894344
2828,Northern Africa and Western Asia,Armenia,2017,15+,female,0.9967716
2829,Northern Africa and Western Asia,Armenia,2017,15+,male,0.998055
2830,Northern Africa and Western Asia,Armenia,2017,15+,total,0.9973607
2831,Northern Africa and Western Asia,Armenia,2017,15-24,female,0.9987416
2832,Northern Africa and Western Asia,Armenia,2017,15-24,male,0.9982128
2833,Northern Africa and Western Asia,Armenia,2017,15-24,total,0.9984702
2834,Northern Africa and Western Asia,Armenia,2017,25-64,female,0.9987293
2835,Northern Africa and Western Asia,Armenia,2017,25-64,male,0.9985169
2836,Northern Africa and Western Asia,Armenia,2017,25-64,total,0.9986315
2837,Northern Africa and Western Asia,Armenia,2017,65+,female,0.986634
2838,Northern Africa and Western Asia,Armenia,2017,65+,male,0.9952224
2839,Northern Africa and Western Asia,Armenia,2017,65+,total,0.9900238
2840,Northern Africa and Western Asia,Azerbaijan,2010,15+,female,0.9969263
2841,Northern Africa and Western Asia,Azerbaijan,2010,15+,male,0.9985444
2842,Northern Africa and Western Asia,Azerbaijan,2010,15+,total,0.9977114
2843,Northern Africa and Western Asia,Azerbaijan,2010,15-24,female,0.9993333
2844,Northern Africa and Western Asia,Azerbaijan,2010,15-24,male,0.9996745
2845,Northern Africa and Western Asia,Azerbaijan,2010,15-24,total,0.9995059999999998
2846,Northern Africa and Western Asia,Azerbaijan,2010,25-64,female,0.9986459
2847,Northern Africa and Western Asia,Azerbaijan,2010,25-64,male,0.9991711
2848,Northern Africa and Western Asia,Azerbaijan,2010,25-64,total,0.9989005
2849,Northern Africa and Western Asia,Azerbaijan,2010,65+,female,0.9761982
2850,Northern Africa and Western Asia,Azerbaijan,2010,65+,male,0.9873188
2851,Northern Africa and Western Asia,Azerbaijan,2010,65+,total,0.9808531
2852,Northern Africa and Western Asia,Azerbaijan,2011,15+,female,0.9970496
2853,Northern Africa and Western Asia,Azerbaijan,2011,15+,male,0.9985666
2854,Northern Africa and Western Asia,Azerbaijan,2011,15+,total,0.9977863
2855,Northern Africa and Western Asia,Azerbaijan,2011,15-24,female,0.9993176
2856,Northern Africa and Western Asia,Azerbaijan,2011,15-24,male,0.9995603
2857,Northern Africa and Western Asia,Azerbaijan,2011,15-24,total,0.999441
2858,Northern Africa and Western Asia,Azerbaijan,2011,25-64,female,0.9986033
2859,Northern Africa and Western Asia,Azerbaijan,2011,25-64,male,0.9994059
2860,Northern Africa and Western Asia,Azerbaijan,2011,25-64,total,0.9989922
2861,Northern Africa and Western Asia,Azerbaijan,2011,65+,female,0.9780078
2862,Northern Africa and Western Asia,Azerbaijan,2011,65+,male,0.9855921
2863,Northern Africa and Western Asia,Azerbaijan,2011,65+,total,0.9811782
2864,Northern Africa and Western Asia,Azerbaijan,2012,15+,female,0.9970286
2865,Northern Africa and Western Asia,Azerbaijan,2012,15+,male,0.9985285
2866,Northern Africa and Western Asia,Azerbaijan,2012,15+,total,0.9977577
2867,Northern Africa and Western Asia,Azerbaijan,2012,15-24,female,0.9991767
2868,Northern Africa and Western Asia,Azerbaijan,2012,15-24,male,0.99955
2869,Northern Africa and Western Asia,Azerbaijan,2012,15-24,total,0.9993675
2870,Northern Africa and Western Asia,Azerbaijan,2012,25-64,female,0.9984447
2871,Northern Africa and Western Asia,Azerbaijan,2012,25-64,male,0.9994216
2872,Northern Africa and Western Asia,Azerbaijan,2012,25-64,total,0.9989183
2873,Northern Africa and Western Asia,Azerbaijan,2012,65+,female,0.9795918
2874,Northern Africa and Western Asia,Azerbaijan,2012,65+,male,0.984862
2875,Northern Africa and Western Asia,Azerbaijan,2012,65+,total,0.9817912
2876,Northern Africa and Western Asia,Azerbaijan,2013,15+,female,0.9971682
2877,Northern Africa and Western Asia,Azerbaijan,2013,15+,male,0.9986592
2878,Northern Africa and Western Asia,Azerbaijan,2013,15+,total,0.9978936
2879,Northern Africa and Western Asia,Azerbaijan,2013,15-24,female,0.999267
2880,Northern Africa and Western Asia,Azerbaijan,2013,15-24,male,0.9997687
2881,Northern Africa and Western Asia,Azerbaijan,2013,15-24,total,0.9995247
2882,Northern Africa and Western Asia,Azerbaijan,2013,25-64,female,0.9985213
2883,Northern Africa and Western Asia,Azerbaijan,2013,25-64,male,0.9994767
2884,Northern Africa and Western Asia,Azerbaijan,2013,25-64,total,0.9989847
2885,Northern Africa and Western Asia,Azerbaijan,2013,65+,female,0.9807692
2886,Northern Africa and Western Asia,Azerbaijan,2013,65+,male,0.9857328
2887,Northern Africa and Western Asia,Azerbaijan,2013,65+,total,0.9828427
2888,Northern Africa and Western Asia,Azerbaijan,2014,15+,female,0.9971966
2889,Northern Africa and Western Asia,Azerbaijan,2014,15+,male,0.9986201
2890,Northern Africa and Western Asia,Azerbaijan,2014,15+,total,0.9978899
2891,Northern Africa and Western Asia,Azerbaijan,2014,15-24,female,0.9993638
2892,Northern Africa and Western Asia,Azerbaijan,2014,15-24,male,0.9997624
2893,Northern Africa and Western Asia,Azerbaijan,2014,15-24,total,0.9995699
2894,Northern Africa and Western Asia,Azerbaijan,2014,25-64,female,0.9984811
2895,Northern Africa and Western Asia,Azerbaijan,2014,25-64,male,0.9994887
2896,Northern Africa and Western Asia,Azerbaijan,2014,25-64,total,0.9989698
2897,Northern Africa and Western Asia,Azerbaijan,2014,65+,female,0.9816043
2898,Northern Africa and Western Asia,Azerbaijan,2014,65+,male,0.9853618
2899,Northern Africa and Western Asia,Azerbaijan,2014,65+,total,0.9831786
2900,Northern Africa and Western Asia,Azerbaijan,2015,15+,female,0.9971714
2901,Northern Africa and Western Asia,Azerbaijan,2015,15+,male,0.9986263
2902,Northern Africa and Western Asia,Azerbaijan,2015,15+,total,0.9978806
2903,Northern Africa and Western Asia,Azerbaijan,2015,15-24,female,0.9992011
2904,Northern Africa and Western Asia,Azerbaijan,2015,15-24,male,0.9996367
2905,Northern Africa and Western Asia,Azerbaijan,2015,15-24,total,0.9994278
2906,Northern Africa and Western Asia,Azerbaijan,2015,25-64,female,0.9985127
2907,Northern Africa and Western Asia,Azerbaijan,2015,25-64,male,0.9995732
